사업자 현황 ( 12월/100대 생활업종),,,,,,,
*조회년월,,2019년 12월,,,,,
,,,,,,,
,,,,,,,"(단위 : 인원수, %)"
가구점,경기도,수원시 팔달구, 26 , 27 ,96.30%, 30 ,86.67%
가구점,경기도,수원시 영통구, 20 , 19 ,105.26%, 18 ,111.11%
가구점,경기도,성남시 수정구, 23 , 23 ,100.00%, 23 ,100.00%
가구점,경기도,성남시 중원구, 32 , 32 ,100.00%, 32 ,100.00%
가구점,경기도,성남시 분당구, 53 , 54 ,98.15%, 53 ,100.00%
가구점,경기도,의정부시, 51 , 51 ,100.00%, 50 ,102.00%
가구점,경기도,안양시 만안구, 14 , 14 ,100.00%, 14 ,100.00%
가구점,경기도,안양시 동안구, 56 , 55 ,101.82%, 57 ,98.25%
가구점,경기도,부천시, 74 , 74 ,100.00%, 75 ,98.67%
가구점,경기도,광명시, 40 , 38 ,105.26%, 44 ,90.91%
가구점,경기도,평택시, 83 , 84 ,98.81%, 78 ,106.41%
가구점,경기도,동두천시, 17 , 16 ,106.25%, 15 ,113.33%
가구점,경기도,안산시 상록구, 58 , 59 ,98.31%, 60 ,96.67%
가구점,경기도,안산시 단원구, 31 , 31 ,100.00%, 28 ,110.71%
가구점,경기도,고양시 덕양구, 48 , 47 ,102.13%, 48 ,100.00%
가구점,경기도,고양시 일산동구, 89 , 92 ,96.74%, 87 ,102.30%
가구점,경기도,고양시 일산서구, 76 , 74 ,102.70%, 74 ,102.70%
가구점,경기도,과천시, 8 , 8 ,100.00%, 6 ,133.33%
가구점,경기도,구리시, 21 , 21 ,100.00%, 20 ,105.00%
가구점,경기도,남양주시, 144 , 141 ,102.13%, 129 ,111.63%
가구점,경기도,오산시, 29 , 30 ,96.67%, 30 ,96.67%
가구점,경기도,시흥시, 60 , 61 ,98.36%, 54 ,111.11%
가구점,경기도,군포시, 18 , 17 ,105.88%, 19 ,94.74%
가구점,경기도,의왕시, 23 , 23 ,100.00%, 28 ,82.14%
가구점,경기도,하남시, 43 , 44 ,97.73%, 36 ,119.44%
가구점,경기도,용인시 처인구, 43 , 44 ,97.73%, 43 ,100.00%
가구점,경기도,용인시 기흥구, 49 , 49 ,100.00%, 50 ,98.00%
가구점,경기도,용인시 수지구, 43 , 41 ,104.88%, 38 ,113.16%
가구점,경기도,파주시, 105 , 106 ,99.06%, 101 ,103.96%
가구점,경기도,이천시, 32 , 32 ,100.00%, 34 ,94.12%
가구점,경기도,안성시, 32 , 32 ,100.00%, 31 ,103.23%
가구점,경기도,김포시, 57 , 55 ,103.64%, 56 ,101.79%
가구점,경기도,화성시, 109 , 108 ,100.93%, 101 ,107.92%
가구점,경기도,광주시, 92 , 92 ,100.00%, 97 ,94.85%
가구점,경기도,양주시, 23 , 22 ,104.55%, 22 ,104.55%
가구점,경기도,포천시, 80 , 80 ,100.00%, 76 ,105.26%
가구점,경기도,여주시, 14 , 14 ,100.00%, 14 ,100.00%
가구점,경기도,가평군, 7 , 7 ,100.00%, 8 ,87.50%
가구점,경기도,양평군, 25 , 25 ,100.00%, 22 ,113.64%
가구점,경기도,연천군, 9 , 9 ,100.00%, 9 ,100.00%
가구점,강원도,합계, 302 , 303 ,99.67%, 304 ,99.34%
가구점,강원도,춘천시, 47 , 48 ,97.92%, 45 ,104.44%
가구점,강원도,원주시, 91 , 92 ,98.91%, 96 ,94.79%
가구점,강원도,강릉시, 50 , 49 ,102.04%, 50 ,100.00%
가구점,강원도,동해시, 24 , 24 ,100.00%, 25 ,96.00%
가구점,강원도,태백시, 7 , 7 ,100.00%, 7 ,100.00%
가구점,강원도,속초시, 14 , 14 ,100.00%, 15 ,93.33%
가구점,강원도,삼척시, 6 , 6 ,100.00%, 5 ,120.00%
가구점,강원도,홍천군, 16 , 17 ,94.12%, 19 ,84.21%
가구점,강원도,횡성군, 8 , 8 ,100.00%, 5 ,160.00%
가구점,강원도,영월군, 6 , 6 ,100.00%, 5 ,120.00%
가구점,강원도,평창군, 5 , 5 ,100.00%, 5 ,100.00%
가구점,강원도,정선군, 6 , 6 ,100.00%, 6 ,100.00%
가구점,강원도,철원군, 7 , 7 ,100.00%, 7 ,100.00%
가구점,강원도,화천군, * , * ,, * ,
가구점,강원도,양구군, * , * ,, * ,
가구점,강원도,인제군, 8 , 7 ,114.29%, 7 ,114.29%
가구점,강원도,고성군, * , * ,, * ,
가구점,강원도,양양군, 3 , 3 ,100.00%, 3 ,100.00%
가구점,대전광역시,합계, 209 , 211 ,99.05%, 212 ,98.58%
가구점,대전광역시,중구, 49 , 48 ,102.08%, 46 ,106.52%
가구점,대전광역시,동구, 24 , 24 ,100.00%, 22 ,109.09%
가구점,대전광역시,서구, 52 , 50 ,104.00%, 52 ,100.00%
가구점,대전광역시,대덕구, 28 , 29 ,96.55%, 32 ,87.50%
가구점,대전광역시,유성구, 56 , 60 ,93.33%, 60 ,93.33%
가구점,충청북도,합계, 283 , 288 ,98.26%, 290 ,97.59%
가구점,충청북도,괴산군, 6 , 6 ,100.00%, 6 ,100.00%
가구점,충청북도,단양군, * , 3 ,, 3 ,
가구점,충청북도,보은군, 6 , 6 ,100.00%, 6 ,100.00%
가구점,충청북도,영동군, 9 , 9 ,100.00%, 9 ,100.00%
가구점,충청북도,옥천군, 5 , 5 ,100.00%, 6 ,83.33%
가구점,충청북도,음성군, 14 , 14 ,100.00%, 13 ,107.69%
가구점,충청북도,제천시, 36 , 36 ,100.00%, 36 ,100.00%
가구점,충청북도,증평군, 4 , 5 ,80.00%, 3 ,133.33%
가구점,충청북도,진천군, 3 , 3 ,100.00%, 3 ,100.00%
가구점,충청북도,청주시 상당구, 34 , 35 ,97.14%, 36 ,94.44%
가구점,충청북도,청주시 서원구, 73 , 73 ,100.00%, 77 ,94.81%
가구점,충청북도,청주시 청원구, 20 , 21 ,95.24%, 20 ,100.00%
가구점,충청북도,청주시 흥덕구, 26 , 25 ,104.00%, 30 ,86.67%
가구점,충청북도,충주시, 45 , 47 ,95.74%, 42 ,107.14%
가구점,충청남도,합계, 296 , 295 ,100.34%, 310 ,95.48%
가구점,충청남도,계룡시, 4 , 4 ,100.00%, 5 ,80.00%
가구점,충청남도,공주시, 14 , 13 ,107.69%, 16 ,87.50%
가구점,충청남도,금산군, 9 , 9 ,100.00%, 7 ,128.57%
가구점,충청남도,논산시, 23 , 23 ,100.00%, 22 ,104.55%
가구점,충청남도,당진시, 18 , 18 ,100.00%, 18 ,100.00%
가구점,충청남도,보령시, 15 , 15 ,100.00%, 17 ,88.24%
가구점,충청남도,부여군, 4 , 4 ,100.00%, 4 ,100.00%
가구점,충청남도,서산시, 31 , 31 ,100.00%, 32 ,96.88%
가구점,충청남도,서천군, * , * ,, * ,
가구점,충청남도,아산시, 34 , 34 ,100.00%, 34 ,100.00%
가구점,충청남도,예산군, 13 , 13 ,100.00%, 13 ,100.00%
가구점,충청남도,천안시 동남구, 36 , 35 ,102.86%, 37 ,97.30%
가구점,충청남도,천안시 서북구, 68 , 69 ,98.55%, 75 ,90.67%
가구점,충청남도,청양군, 7 , 7 ,100.00%, 6 ,116.67%
가구점,충청남도,태안군, 4 , 4 ,100.00%, 4 ,100.00%
가구점,충청남도,홍성군, 14 , 14 ,100.00%, 18 ,77.78%
가구점,세종특별자치시,합계, 24 , 24 ,100.00%, 21 ,114.29%
가구점,세종특별자치시,세종시, 24 , 24 ,100.00%, 21 ,114.29%
가구점,광주광역시,합계, 214 , 217 ,98.62%, 216 ,99.07%
가구점,광주광역시,동구, 23 , 23 ,100.00%, 24 ,95.83%
가구점,광주광역시,남구, 12 , 11 ,109.09%, 10 ,120.00%
가구점,광주광역시,서구, 76 , 78 ,97.44%, 74 ,102.70%
가구점,광주광역시,광산구, 46 , 47 ,97.87%, 48 ,95.83%
가구점,광주광역시,북구, 57 , 58 ,98.28%, 60 ,95.00%
가구점,전라북도,합계, 396 , 396 ,100.00%, 392 ,101.02%
가구점,전라북도,고창군, 8 , 8 ,100.00%, 6 ,133.33%
가구점,전라북도,군산시, 64 , 63 ,101.59%, 62 ,103.23%
가구점,전라북도,김제시, 29 , 29 ,100.00%, 34 ,85.29%
가구점,전라북도,남원시, 21 , 21 ,100.00%, 21 ,100.00%
가구점,전라북도,무주군, * , * ,, * ,
가구점,전라북도,부안군, 7 , 7 ,100.00%, 8 ,87.50%
가구점,전라북도,순창군, * , * ,, * ,
가구점,전라북도,완주군, 13 , 13 ,100.00%, 12 ,108.33%
가구점,전라북도,익산시, 68 , 67 ,101.49%, 65 ,104.62%
가구점,전라북도,임실군, 3 , 3 ,100.00%, 4 ,75.00%
가구점,전라북도,장수군, * , * ,, * ,
가구점,전라북도,전주시 덕진구, 48 , 48 ,100.00%, 49 ,97.96%
가구점,전라북도,전주시 완산구, 114 , 116 ,98.28%, 111 ,102.70%
가구점,전라북도,정읍시, 16 , 16 ,100.00%, 15 ,106.67%
가구점,전라북도,진안군, * , * ,, * ,
가구점,전라남도,합계, 270 , 271 ,99.63%, 269 ,100.37%
가구점,전라남도,강진군, 3 , 3 ,100.00%, 3 ,100.00%
가구점,전라남도,고흥군, 7 , 7 ,100.00%, 7 ,100.00%
가구점,전라남도,곡성군, * , * ,, * ,
가구점,전라남도,광양시, 15 , 16 ,93.75%, 16 ,93.75%
가구점,전라남도,구례군, 5 , 5 ,100.00%, 5 ,100.00%
가구점,전라남도,나주시, 13 , 13 ,100.00%, 12 ,108.33%
가구점,전라남도,담양군, * , * ,, * ,
가구점,전라남도,목포시, 52 , 52 ,100.00%, 54 ,96.30%
가구점,전라남도,무안군, 8 , 8 ,100.00%, 7 ,114.29%
가구점,전라남도,보성군, 4 , 4 ,100.00%, 4 ,100.00%
가구점,전라남도,순천시, 63 , 62 ,101.61%, 63 ,100.00%
가구점,전라남도,여수시, 46 , 46 ,100.00%, 49 ,93.88%
가구점,전라남도,영광군, 7 , 7 ,100.00%, 5 ,140.00%
가구점,전라남도,영암군, 6 , 5 ,120.00%, 6 ,100.00%
가구점,전라남도,완도군, 3 , 4 ,75.00%, 5 ,60.00%
가구점,전라남도,장성군, 6 , 6 ,100.00%, 5 ,120.00%
가구점,전라남도,장흥군, * , 3 ,, 3 ,
가구점,전라남도,진도군, 7 , 7 ,100.00%, 5 ,140.00%
가구점,전라남도,함평군, * , * ,, * ,
가구점,전라남도,해남군, 13 , 13 ,100.00%, 11 ,118.18%
가구점,전라남도,화순군, 5 , 5 ,100.00%, 5 ,100.00%
가구점,대구광역시,합계, 367 , 368 ,99.73%, 371 ,98.92%
가구점,대구광역시,중구, 25 , 26 ,96.15%, 24 ,104.17%
가구점,대구광역시,동구, 56 , 57 ,98.25%, 61 ,91.80%
가구점,대구광역시,남구, 18 , 18 ,100.00%, 21 ,85.71%
가구점,대구광역시,서구, 45 , 45 ,100.00%, 48 ,93.75%
가구점,대구광역시,달서구, 43 , 44 ,97.73%, 46 ,93.48%
가구점,대구광역시,달성군, 24 , 22 ,109.09%, 22 ,109.09%
가구점,대구광역시,북구, 115 , 115 ,100.00%, 108 ,106.48%
가구점,대구광역시,수성구, 41 , 41 ,100.00%, 41 ,100.00%
가구점,경상북도,합계, 472 , 472 ,100.00%, 461 ,102.39%
가구점,경상북도,경산시, 44 , 41 ,107.32%, 41 ,107.32%
가구점,경상북도,경주시, 56 , 54 ,103.70%, 49 ,114.29%
가구점,경상북도,고령군, 5 , 5 ,100.00%, 4 ,125.00%
가구점,경상북도,구미시, 65 , 66 ,98.48%, 68 ,95.59%
가구점,경상북도,군위군, * , * ,, * ,
가구점,경상북도,김천시, 29 , 31 ,93.55%, 31 ,93.55%
가구점,경상북도,문경시, 12 , 12 ,100.00%, 14 ,85.71%
가구점,경상북도,봉화군, * , * ,, * ,
가구점,경상북도,상주시, 14 , 15 ,93.33%, 14 ,100.00%
가구점,경상북도,성주군, 5 , 5 ,100.00%, 6 ,83.33%
가구점,경상북도,안동시, 47 , 47 ,100.00%, 46 ,102.17%
가구점,경상북도,영덕군, 3 , 3 ,100.00%, * ,
가구점,경상북도,영양군, * , * ,, * ,
가구점,경상북도,영주시, 21 , 21 ,100.00%, 20 ,105.00%
가구점,경상북도,영천시, 10 , 10 ,100.00%, 9 ,111.11%
가구점,경상북도,예천군, 5 , 5 ,100.00%, 4 ,125.00%
가구점,경상북도,울릉군, * , * ,, * ,
가구점,경상북도,울진군, 12 , 12 ,100.00%, 10 ,120.00%
가구점,경상북도,의성군, 5 , 5 ,100.00%, 4 ,125.00%
가구점,경상북도,청도군, * , 3 ,, * ,
가구점,경상북도,청송군, * , * ,, 3 ,
가구점,경상북도,칠곡군, 40 , 40 ,100.00%, 37 ,108.11%
가구점,경상북도,포항시 남구, 24 , 24 ,100.00%, 24 ,100.00%
가구점,경상북도,포항시 북구, 64 , 64 ,100.00%, 66 ,96.97%
가구점,부산광역시,합계, 498 , 512 ,97.27%, 511 ,97.46%
가구점,부산광역시,중구, 10 , 10 ,100.00%, 11 ,90.91%
가구점,부산광역시,강서구, 27 , 28 ,96.43%, 18 ,150.00%
가구점,부산광역시,동구, 59 , 61 ,96.72%, 65 ,90.77%
가구점,부산광역시,남구, 30 , 30 ,100.00%, 29 ,103.45%
가구점,부산광역시,서구, 8 , 8 ,100.00%, 8 ,100.00%
가구점,부산광역시,금정구, 27 , 28 ,96.43%, 34 ,79.41%
가구점,부산광역시,기장군, 27 , 29 ,93.10%, 29 ,93.10%
가구점,부산광역시,동래구, 45 , 44 ,102.27%, 44 ,102.27%
가구점,부산광역시,부산진구, 33 , 33 ,100.00%, 30 ,110.00%
가구점,부산광역시,북구, 23 , 24 ,95.83%, 25 ,92.00%
가구점,부산광역시,사상구, 31 , 31 ,100.00%, 34 ,91.18%
가구점,부산광역시,사하구, 38 , 40 ,95.00%, 42 ,90.48%
가구점,부산광역시,수영구, 21 , 21 ,100.00%, 21 ,100.00%
가구점,부산광역시,연제구, 32 , 33 ,96.97%, 36 ,88.89%
가구점,부산광역시,영도구, 7 , 7 ,100.00%, 8 ,87.50%
가구점,부산광역시,해운대구, 80 , 85 ,94.12%, 77 ,103.90%
가구점,울산광역시,합계, 178 , 180 ,98.89%, 182 ,97.80%
가구점,울산광역시,중구, 67 , 68 ,98.53%, 68 ,98.53%
가구점,울산광역시,동구, 20 , 20 ,100.00%, 18 ,111.11%
가구점,울산광역시,남구, 39 , 39 ,100.00%, 43 ,90.70%
가구점,울산광역시,북구, 24 , 25 ,96.00%, 23 ,104.35%
가구점,울산광역시,울주군, 28 , 28 ,100.00%, 30 ,93.33%
가구점,경상남도,합계, 543 , 550 ,98.73%, 561 ,96.79%
가구점,경상남도,고성군, 5 , 6 ,83.33%, 8 ,62.50%
가구점,경상남도,거제시, 32 , 29 ,110.34%, 27 ,118.52%
가구점,경상남도,거창군, 10 , 10 ,100.00%, 9 ,111.11%
가구점,경상남도,김해시, 127 , 129 ,98.45%, 137 ,92.70%
가구점,경상남도,남해군, 7 , 7 ,100.00%, 7 ,100.00%
가구점,경상남도,밀양시, 14 , 14 ,100.00%, 14 ,100.00%
가구점,경상남도,사천시, 20 , 20 ,100.00%, 19 ,105.26%
가구점,경상남도,산청군, * , * ,, * ,
가구점,경상남도,양산시, 64 , 64 ,100.00%, 59 ,108.47%
가구점,경상남도,의령군, * , * ,, * ,
가구점,경상남도,진주시, 66 , 68 ,97.06%, 67 ,98.51%
가구점,경상남도,창녕군, 7 , 7 ,100.00%, 6 ,116.67%
가구점,경상남도,창원시 마산합포구, 34 , 35 ,97.14%, 36 ,94.44%
가구점,경상남도,창원시 마산회원구, 10 , 10 ,100.00%, 14 ,71.43%
가구점,경상남도,창원시 성산구, 23 , 23 ,100.00%, 31 ,74.19%
가구점,경상남도,창원시 의창구, 52 , 54 ,96.30%, 55 ,94.55%
가구점,경상남도,창원시 진해구, 24 , 25 ,96.00%, 23 ,104.35%
가구점,경상남도,통영시, 25 , 26 ,96.15%, 26 ,96.15%
가구점,경상남도,하동군, 6 , 6 ,100.00%, 6 ,100.00%
가구점,경상남도,함안군, 4 , 4 ,100.00%, 4 ,100.00%
가구점,경상남도,함양군, 4 , 4 ,100.00%, 4 ,100.00%
가구점,경상남도,합천군, 6 , 6 ,100.00%, 6 ,100.00%
가구점,제주특별자치도,합계, 191 , 195 ,97.95%, 183 ,104.37%
가구점,제주특별자치도,서귀포시, 43 , 43 ,100.00%, 39 ,110.26%
가구점,제주특별자치도,제주시, 148 , 152 ,97.37%, 144 ,102.78%
가전제품수리점,합계,합계," 15,534 "," 15,266 ",101.76%," 13,057 ",118.97%
가전제품수리점,서울특별시,합계," 2,567 "," 2,416 ",106.25%," 2,133 ",120.35%
가전제품수리점,서울특별시,종로구, 59 , 52 ,113.46%, 58 ,101.72%
가전제품수리점,서울특별시,중구, 47 , 35 ,134.29%, 33 ,142.42%
가전제품수리점,서울특별시,용산구, 51 , 50 ,102.00%, 42 ,121.43%
가전제품수리점,서울특별시,성동구, 50 , 54 ,92.59%, 55 ,90.91%
가전제품수리점,서울특별시,광진구, 83 , 85 ,97.65%, 75 ,110.67%
가전제품수리점,서울특별시,동대문구, 118 , 110 ,107.27%, 95 ,124.21%
가전제품수리점,서울특별시,중랑구, 198 , 178 ,111.24%, 150 ,132.00%
가전제품수리점,서울특별시,성북구, 143 , 110 ,130.00%, 95 ,150.53%
가전제품수리점,서울특별시,강북구, 135 , 126 ,107.14%, 104 ,129.81%
가전제품수리점,서울특별시,도봉구, 120 , 114 ,105.26%, 95 ,126.32%
가전제품수리점,서울특별시,노원구, 130 , 126 ,103.17%, 119 ,109.24%
가전제품수리점,서울특별시,은평구, 147 , 143 ,102.80%, 125 ,117.60%
가전제품수리점,서울특별시,서대문구, 74 , 74 ,100.00%, 63 ,117.46%
가전제품수리점,서울특별시,마포구, 84 , 81 ,103.70%, 74 ,113.51%
가전제품수리점,서울특별시,양천구, 120 , 111 ,108.11%, 103 ,116.50%
가전제품수리점,서울특별시,강서구, 153 , 150 ,102.00%, 126 ,121.43%
가전제품수리점,서울특별시,구로구, 112 , 101 ,110.89%, 87 ,128.74%
가전제품수리점,서울특별시,금천구, 70 , 70 ,100.00%, 59 ,118.64%
가전제품수리점,서울특별시,영등포구, 89 , 88 ,101.14%, 80 ,111.25%
가전제품수리점,서울특별시,동작구, 62 , 55 ,112.73%, 44 ,140.91%
가전제품수리점,서울특별시,관악구, 123 , 119 ,103.36%, 106 ,116.04%
가전제품수리점,서울특별시,서초구, 71 , 70 ,101.43%, 63 ,112.70%
가전제품수리점,서울특별시,강남구, 77 , 76 ,101.32%, 71 ,108.45%
가전제품수리점,서울특별시,송파구, 125 , 120 ,104.17%, 99 ,126.26%
가전제품수리점,서울특별시,강동구, 126 , 118 ,106.78%, 112 ,112.50%
가전제품수리점,인천광역시,합계," 1,091 "," 1,089 ",100.18%, 934 ,116.81%
가전제품수리점,인천광역시,중구, 36 , 35 ,102.86%, 30 ,120.00%
가전제품수리점,인천광역시,동구, 37 , 36 ,102.78%, 26 ,142.31%
가전제품수리점,인천광역시,연수구, 74 , 74 ,100.00%, 51 ,145.10%
가전제품수리점,인천광역시,남동구, 200 , 206 ,97.09%, 185 ,108.11%
가전제품수리점,인천광역시,부평구, 221 , 222 ,99.55%, 196 ,112.76%
가전제품수리점,인천광역시,계양구, 176 , 171 ,102.92%, 151 ,116.56%
가전제품수리점,인천광역시,서구, 185 , 181 ,102.21%, 147 ,125.85%
가전제품수리점,인천광역시,강화군, 13 , 13 ,100.00%, 9 ,144.44%
가전제품수리점,인천광역시,옹진군, 4 , 4 ,100.00%, 3 ,133.33%
가전제품수리점,인천광역시,미추홀구, 145 , 147 ,98.64%, 136 ,106.62%
가전제품수리점,경기도,합계," 4,500 "," 4,486 ",100.31%," 3,604 ",124.86%
가전제품수리점,경기도,수원시 장안구, 116 , 115 ,100.87%, 88 ,131.82%
가전제품수리점,경기도,수원시 권선구, 200 , 199 ,100.50%, 150 ,133.33%
가전제품수리점,경기도,수원시 팔달구, 102 , 105 ,97.14%, 90 ,113.33%
가전제품수리점,경기도,수원시 영통구, 99 , 99 ,100.00%, 76 ,130.26%
가전제품수리점,경기도,성남시 수정구, 74 , 77 ,96.10%, 71 ,104.23%
가전제품수리점,경기도,성남시 중원구, 91 , 89 ,102.25%, 75 ,121.33%
가전제품수리점,경기도,성남시 분당구, 55 , 57 ,96.49%, 52 ,105.77%
가전제품수리점,경기도,의정부시, 212 , 210 ,100.95%, 172 ,123.26%
가전제품수리점,경기도,안양시 만안구, 67 , 62 ,108.06%, 50 ,134.00%
가전제품수리점,경기도,안양시 동안구, 69 , 73 ,94.52%, 57 ,121.05%
가전제품수리점,경기도,부천시, 309 , 308 ,100.32%, 278 ,111.15%
가전제품수리점,경기도,광명시, 82 , 80 ,102.50%, 66 ,124.24%
가전제품수리점,경기도,평택시, 170 , 172 ,98.84%, 140 ,121.43%
가전제품수리점,경기도,동두천시, 29 , 29 ,100.00%, 26 ,111.54%
가전제품수리점,경기도,안산시 상록구, 159 , 160 ,99.38%, 118 ,134.75%
가전제품수리점,경기도,안산시 단원구, 110 , 108 ,101.85%, 83 ,132.53%
가전제품수리점,경기도,고양시 덕양구, 213 , 213 ,100.00%, 162 ,131.48%
가전제품수리점,경기도,고양시 일산동구, 91 , 92 ,98.91%, 82 ,110.98%
가전제품수리점,경기도,고양시 일산서구, 96 , 93 ,103.23%, 77 ,124.68%
가전제품수리점,경기도,과천시, 6 , 6 ,100.00%, 7 ,85.71%
가전제품수리점,경기도,구리시, 120 , 115 ,104.35%, 94 ,127.66%
가전제품수리점,경기도,남양주시, 420 , 419 ,100.24%, 332 ,126.51%
가전제품수리점,경기도,오산시, 93 , 93 ,100.00%, 70 ,132.86%
가전제품수리점,경기도,시흥시, 164 , 165 ,99.39%, 116 ,141.38%
가전제품수리점,경기도,군포시, 72 , 69 ,104.35%, 53 ,135.85%
가전제품수리점,경기도,의왕시, 53 , 53 ,100.00%, 42 ,126.19%
가전제품수리점,경기도,하남시, 103 , 99 ,104.04%, 80 ,128.75%
가전제품수리점,경기도,용인시 처인구, 79 , 80 ,98.75%, 66 ,119.70%
가전제품수리점,경기도,용인시 기흥구, 89 , 84 ,105.95%, 64 ,139.06%
가전제품수리점,경기도,용인시 수지구, 24 , 25 ,96.00%, 22 ,109.09%
가전제품수리점,경기도,파주시, 162 , 161 ,100.62%, 136 ,119.12%
